abatacepte;BRISTOL-MEYERS SQUIBB FARMACÊUTICA LTDA;ORENCIA;250 MG PO LIOF INJ CT FA + SER DESC;0;SIM
cetoconazol;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CETONEO;20 MG/G CREM DERM CT BG AL X 30 G;18,35;NÃO
cetoconazol;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CETONEO;SHAMPOO (FR C/100ML);41,94;NÃO
cetoconazol;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CETONEO;20 MG/G CREM DERM CX 50 BG AL X 30 G (EMB HOSP);0;SIM
cetoconazol;VITAPAN INDÚSTRIA FARMACÊUTICA LTDA;DERMITRAT;200 MG COM CT BL AL PLAS INC X 500 (EMB HOSP);0;SIM
cetoconazol;VITAPAN INDÚSTRIA FARMACÊUTICA LTDA;DERMITRAT;20 MG/G CREM DERM CT 5O BG AL X 30 G (EMB HOSP);0;SIM
cetoconazol;VITAPAN INDÚSTRIA FARMACÊUTICA LTDA;DERMITRAT;20 MG/G CREM DERM CT BG AL X 30 G;15,05;NÃO
cetoconazol;VITAPAN INDÚSTRIA FARMACÊUTICA LTDA;DERMITRAT;20 MG/ML SHAMP CT FR PLAS OPC X 100 ML ;32,83;NÃO
cetoconazol;VITAPAN INDÚSTRIA FARMACÊUTICA LTDA;DERMITRAT;200 MG COM CT BL AL PLAS INC X 10;22,98;NÃO
cetoconazol;INSTITUTO TERAPÊUTICO DELTA LTDA;ZANOC;200 MG COM CT BL AL PLAS INC X 10;18,49;NÃO
cetoconazol;INSTITUTO TERAPÊUTICO DELTA LTDA;ZANOC;20 MG/G CREME DERM CT BG AL X 30 G;21,68;NÃO
cetoconazol;INSTITUTO TERAPÊUTICO DELTA LTDA;ZANOC;20 MG/ML XAMPU CT FR PLAS OPC X 100 ML;34,32;NÃO
cetoconazol;GREENPHARMA QUÍMICA FARMACÊUTICA LTDA;CETOMIZOL;200 MG COM CT 20 BL AL PLAS INC X 10 (EMB HOSP) ;0;SIM
cetoconazol;GREENPHARMA QUÍMICA FARMACÊUTICA LTDA;CETOMIZOL;200 MG COM CT 3 BL AL PLAS X 10;57,47;NÃO
cetoconazol;GREENPHARMA QUÍMICA FARMACÊUTICA LTDA;CETOMIZOL;20 MG/G CREM CT BG X 30 G;17,52;NÃO
cetoconazol;GREENPHARMA QUÍMICA FARMACÊUTICA LTDA;CETOMIZOL;20 MG/G CREM CT50 BG X 30 G;238,16;NÃO
cetoconazol;GREENPHARMA QUÍMICA FARMACÊUTICA LTDA;CETOMIZOL;200 MG CX C/ 10 CPR;18;NÃO
cetoconazol;LABORATÓRIO KINDER LTDA;NIZORETIC;200 MG COM CT  BL AL PLAS INC X 30;57,43;NÃO
cetoconazol;LABORATÓRIO KINDER LTDA;NIZORETIC;20 MG/G CREM DERM CT BG AL X 30 G;15,07;NÃO
cetoconazol;LABORATÓRIO KINDER LTDA;NIZORETIC;20 MG/G CR DERM CT 01 BG AL X 15 G;7,28;NÃO
cetoconazol;LABORATÓRIO KINDER LTDA;NIZORETIC;200 MG COM CT BL AL PLAS INC X 10;18,81;NÃO
cetoconazol;CAZI QUÍMICA FARMACÊUTICA INDÚSTRIA E COMÉRCIO LTDA;CETOZOL;20 MG/G CREM DERM CT BG AL X 20 G;18,69;NÃO
cetoconazol;CAZI QUÍMICA FARMACÊUTICA INDÚSTRIA E COMÉRCIO LTDA;CETOZOL;20 MG/ML SHAMP CT FR PLAS OPC X 100 ML;42,74;NÃO
cetoconazol;CAZI QUÍMICA FARMACÊUTICA INDÚSTRIA E COMÉRCIO LTDA;CETOZOL;200 MG COM CT ENV AL X 20;52,35;NÃO
cetoconazol;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CETOCONAZOL;20 MG/G CREM DERM CT BG AL X 30 G;16,98;NÃO
cetoconazol;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CETOCONAZOL;20 MG/G SHAMP CT FR PLAS OPC X 100 ML;32,75;NÃO
cetoconazol;GERMED FARMACEUTICA LTDA;CETOCONAZOL;20 MG/G CREM DERM CT BG AL X 30 G;16,79;NÃO
cetoconazol;GERMED FARMACEUTICA LTDA;CETOCONAZOL;200 MG COM CT BL AL PLAS OPC X 10;19,45;NÃO
cetoconazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;CETOZAN;20 MG/G CREM DERM CT BG AL X 30;17,26;NÃO
cetoconazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;CETOZAN;20 MG/G CREM DERM CT 50 BG AL X 30 G;529,03;NÃO
cetoconazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;CETOZAN;20 MG/G SHAMP CX 50 FR PLAS OPC X 100 ML;744,46;NÃO
cetoconazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;CETOZAN;20 MG/G SHAMP CT FR PLAS OPC X 100 ML;40,36;NÃO
cetoconazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;CETOZAN;200 MG COM CT BL AL PLAS INC X 20;51,02;NÃO
cetoconazol;ROYTON QUÍMICA FARMACÊUTICA LTDA;CETOZAN;200 MG COM CX 50 BL AL PLAS INC X 10 (EMB HOSP);0;SIM
cetoconazol;LABORATÓRIO SINTERÁPICO INDUSTRIAL FARMACÊUTICO LTDA;SIFNAZOL;CREME BISNAGA C/ 30GRS;18,5;NÃO
cetoconazol;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;KETONAZOL;FR 100 ML SHAMPOO;44,09;NÃO
cetoconazol;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;KETONAZOL;TB 30 G CREME;20,56;NÃO
cetoconazol;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;KETONAZOL;200 MG COM CT BL AL PLAS INC X 10;27,69;NÃO
cetoconazol;UCI-FARMA INDÚSTRIA FARMACÊUTICA LTDA;CETODERM;200 MG COM CT BL AL PLAS INC X 10;26,63;NÃO
cetoconazol;UCI-FARMA INDÚSTRIA FARMACÊUTICA LTDA;CETODERM;20 MG/G CREM DERM CT BG AL X 30 G;18,81;NÃO
cetoconazol;UCI-FARMA INDÚSTRIA FARMACÊUTICA LTDA;CETODERM;20 MG/ML SHAMP CT FR PLAS OPC X 100 ML;41,11;NÃO
cetoconazol;UCI-FARMA INDÚSTRIA FARMACÊUTICA LTDA;CETODERM;200 MG COM CT BL AL PLAS INC X 30;66,47;NÃO
cetoconazol;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CETOCONAZOL;200 MG COM CT 3 BL AL PLAS INC X 10 ;63,69;NÃO
cetoconazol;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CETOCONAZOL;20 MG/G SHAMP CT FR PLAS OPC X 110 ML;30,72;NÃO
cetoconazol;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 10 ;22,64;NÃO
cetoconazol;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CETOCONAZOL;20,0 MG/G CREM DERM CT BG AL X 30 G;16,87;NÃO
cetoconazol;JANSSEN-CILAG FARMACÊUTICA LTDA;CETONAX;20 MG/G SHAMP CT FR PLAS OPC X 100 ML;45,88;NÃO
cetoconazol;JANSSEN-CILAG FARMACÊUTICA LTDA;CETONAX;20 MG/G CREM DERM CT BG AL X 30 G;25,73;NÃO
cetoconazol;JANSSEN-CILAG FARMACÊUTICA LTDA;CETONAX;200 MG COM CX BL AL PLAS INC X 10;36,78;NÃO
cetoconazol;JANSSEN-CILAG FARMACÊUTICA LTDA;NIZORAL;200 MG COM CX 3 BL AL PLAS INC X 10;98,15;NÃO
cetoconazol;JANSSEN-CILAG FARMACÊUTICA LTDA;NIZORAL;20 MG/G CREM DERM CT BG AL X 30 G ;25,84;NÃO
cetoconazol;JANSSEN-CILAG FARMACÊUTICA LTDA;NIZORAL;20 MG/ML XAMP CT FR PLAS OPC X 100 ML;46,01;NÃO
cetoconazol;JANSSEN-CILAG FARMACÊUTICA LTDA;NIZORAL;200 MG COM CX 1 BL AL PLAS INC X 10;36,89;NÃO
cetoconazol;LABORATÓRIOS BIOSINTÉTICA LTDA;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 30;63,79;NÃO
cetoconazol;LABORATÓRIOS BIOSINTÉTICA LTDA;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 10 ;23,99;NÃO
cetoconazol;LABORATÓRIOS BIOSINTÉTICA LTDA;CETOCONAZOL;20 MG/G CREM DERM CT BG AL X 30 G;12,35;NÃO
cetoconazol;BIOFARMA FARMACÊUTICA LTDA;CETOZAZ;20 MGG CREM CX 50 BG AL PLAS INC X 30 G;471,9;NÃO
cetoconazol;BIOFARMA FARMACÊUTICA LTDA;CETOZAZ;200 MGCOMP 50 BL X 10;641,61;NÃO
cetoconazol;BIOFARMA FARMACÊUTICA LTDA;CETOZAZ;200 MGCOMP 3 BL X 10;37,78;NÃO
cetoconazol;BIOFARMA FARMACÊUTICA LTDA;CETOZAZ;20MG/GCREM BISNX30G;10,37;NÃO
cetoconazol;BIOFARMA FARMACÊUTICA LTDA;CETOZAZ;200 MGCOMP 1BLX 10;11,03;NÃO
cetoconazol;LABORATORIO FARMACEUTICO CARESSE LTDA ME;DERMICASP;20 MG/ML SHAMP FR PLAS OPC X 100 ML;37,28;NÃO
cetoconazol;EMS S/A ;CETOCONAZOL;200 MG COM CT BL AL PLAS OPC X 60 (EMB FRAC);125,62;NÃO
cetoconazol;EMS S/A ;CETOCONAZOL;20 MG/G SHAMP CT FR PLAS OPC X 100 ML;30,7;NÃO
cetoconazol;EMS S/A ;CETOCONAZOL;20 MG/G CREM DERM CT BG AL X 30 G;12,96;NÃO
cetoconazol;EMS S/A ;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 10 ;22,63;NÃO
cetoconazol;EMS S/A ;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 30;62,99;NÃO
cetoconazol;EMS S/A ;NORIDERM;20 MG/G CREM DERM CT BG AL X 20 G;19,83;NÃO
cetoconazol;EMS S/A ;NORIDERM;200 MG COM CT BL AL PLAS INC X 10;26,84;NÃO
cetoconazol;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;CANDIDERM;2% CREM DERM CT BG AL X 30G;15,67;NÃO
cetoconazol;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;CANDORAL;200 MG COM CT BL AL PLAS INC X 10;29,58;NÃO
cetoconazol;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 10;23,99;NÃO
cetoconazol;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 30;63,79;NÃO
cetoconazol;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CETOHEXAL;200 MG COM CT BL AL PLAS INC X 10;23,47;NÃO
cetoconazol;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;CETOHEXAL;200 MG COM CT 03 BL AL PLAS INC X 10;66,36;NÃO
cetoconazol;SANDOZ DO BRASIL INDUSTRIA FARMACÊUTICA LTDA;TIRACASPA;20 MG/ML SHAMP CT FR PLAS OPC X 100 ML ;39,04;NÃO
cetoconazol;LUPER INDÚSTRIA FARMACÊUTICA LTDA;KETOMICOL;20 MG/ML XAMP CT FR PLAS OPC X 100 ML;42,8;NÃO
cetoconazol;LUPER INDÚSTRIA FARMACÊUTICA LTDA;KETOMICOL;CREME BISNAGA 30 GRAMAS;20,18;NÃO
cetoconazol;LUPER INDÚSTRIA FARMACÊUTICA LTDA;KETOMICOL;200 MG COM CT FR PLAS OPC X 10;28,45;NÃO
cetoconazol;LUPER INDÚSTRIA FARMACÊUTICA LTDA;CETOCONAZOL;20 MG/G CREM DERM CT BG AL X 30 G;16,8;NÃO
cetoconazol;NEOLATINA COMÉRCIO E INDÚSTRIA FARMACÊUTICA LTDA;NORONAL;200 MG COM CT BL AL PLAS INC X 10;20,9;NÃO
cetoconazol;ATIVUS FARMACÊUTICA LTDA;CETOCONAZOL;20 MG/G CREM DERM CT BG AL X 30;16,8;NÃO
cetoconazol;NOVA QUÍMICA FARMACÊUTICA LTDA;CETOCONAZOL;200 MG COM CT 3 STR X 10;63,48;NÃO
cetoconazol;NOVA QUÍMICA FARMACÊUTICA LTDA;CETOCONAZOL;200 MG COM CT 1 STR X 10;23,83;NÃO
cetoconazol;RANBAXY FARMACÊUTICA LTDA;CETOCONAZOL;200 MG COM CT STR X 30;54,21;NÃO
cetoconazol;RANBAXY FARMACÊUTICA LTDA;CETOCONAZOL;200 MG COM CT STR X 10;20,3;NÃO
cetoconazol;PRATI, DONADUZZI & CIA LTDA;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 400 (EMB HOSP);0;SIM
cetoconazol;PRATI, DONADUZZI & CIA LTDA;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 30;62,97;NÃO
cetoconazol;PRATI, DONADUZZI & CIA LTDA;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 20;42,81;NÃO
cetoconazol;PRATI, DONADUZZI & CIA LTDA;CETOCONAZOL;20 MG/G CREM CX 100 BG AL X 30 G (EMB HOSP);0;SIM
cetoconazol;PRATI, DONADUZZI & CIA LTDA;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 450 (EMB HOSP);0;SIM
cetoconazol;PRATI, DONADUZZI & CIA LTDA;CETOCONAZOL;20 MG/G SHAMP CT FR PLAS OPC X 100 ML ;29,8;NÃO
cetoconazol;PRATI, DONADUZZI & CIA LTDA;CETOCONAZOL;20 MG/G CREM CT BG AL X 30 G;16,8;NÃO
cetoconazol;PRATI, DONADUZZI & CIA LTDA;CETOCONAZOL;200 MG COM CT BL AL PLAS INC X 10 ;22,64;NÃO
cetoconazol;PRATI, DONADUZZI & CIA LTDA;SIOCONAZOL;200 MG COM BL AL PLAS INC X 500 (EMB HOSP);0;SIM
cetoconazol;PRATI, DONADUZZI & CIA LTDA;SIOCONAZOL;200 MG COM CX 30 BL AL PLAS INC X 10 (EMB HOSP);0;SIM
cetoconazol;LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;MICORAL;200 MG COM CT ENV AL POLIET X 10;29,75;NÃO
cetoconazol;LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;MICORAL;200 MG COM CT 3 ENV AL POLIET X 10;65,34;NÃO
cetoconazol;LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;MICORAL;20 MG/G CREM DERM CT BG PLAS OPC X 30 G;23,08;NÃO
cetoconazol;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS;CETOCONALAB;BATÃO C/ 30G CREME;16,98;NÃO
cetoconazol;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS;CETOCONALAB;FRASCO 100ML XAMPOO;35,23;NÃO
cetoconazol;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS;CETOCONALAB;200 MG COM CT 01 BL AL PLAST INC X 10;20,03;NÃO
cetoconazol;KLEY HERTZ S.A. INDÚSTRIA E COMÉRCIO;NIZONAZOL;20 MG/ML SHAMP CT FR PLAS OPC X 100 ML;36,61;NÃO
cetoconazol;KLEY HERTZ S.A. INDÚSTRIA E COMÉRCIO;NIZONAZOL;20 MG/G CREM DERM CT BG AL X 30 G;19,45;NÃO
cetoconazol;KLEY HERTZ S.A. INDÚSTRIA E COMÉRCIO;NIZONAZOL;200 MG COM CT BL AL PLAS INC X 10;24,49;NÃO
cetoprofeno;EMS SIGMA PHARMA LTDA;FLAMADOR;INJ 100MG 2 AMP X 2 ML;4,67;NÃO
cetoprofeno;EMS SIGMA PHARMA LTDA;FLAMADOR;50 MG CAP GEL DURA CT BL AL PLAS INC X 24;20,79;NÃO
cetoprofeno;EMS SIGMA PHARMA LTDA;FLAMADOR;25 MG/G GEL CT BG AL X 30 G;21,3;NÃO
cetoprofeno;EMS SIGMA PHARMA LTDA;CETOPROFENO;50 MG/ML SOL INJ CT 50 AMP VD AMB X 2 ML (EMB HOSP);0;SIM
cetoprofeno;EMS SIGMA PHARMA LTDA;CETOPROFENO;25 MG/G GEL CT BG AL X 30 G;12,81;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;BI-PROFENID;150 MG COM AP CT BL AL PLAS INC X 10;35,78;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;BI-PROFENID;150 MG COM AP CT BL AL PLAS INC X 4;14,31;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;2 PCC SOL OR CT FR VD AMB CGT X 20 ML;19,11;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;1 MG/ML XPE CT FR VD AMB X 150 ML + SER DOSAD;15,65;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;100 MG PO LIOF IV CX 50 FA VD INC;541,89;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;50 MG/ML SOL INJ IM CX 6 AMP VD AMB X 2 ML;17,59;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;50 MG CAP GEL DURA CT BL AL PLAS INC X 24;29,36;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;25 MG GEL CT BG AL X 30 G;22,21;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;2 PCC SOL OR CT FR PLAS OPC GOT X 20 ML;19,11;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;100 MG SUP RETAL CT 2 STRIP AL/AL X 5;21,27;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID;1 MG/ML XPE CT FR VD AMB X 60 ML + SER DOSAD;6,25;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID ENTÉRICO;100 MG COM REV CT BL AL PLAS INC X 3;5,34;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID ENTÉRICO;100 MG COM REV CT BL AL PLAS INC X 20;35,57;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;PROFENID RETARD;200 MG COM DES LENTA CT BL AL PLAS INC X 10;29,55;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;CETOPROFENO;20 MG/ML SOL OR CT FR VD AMB GOT X 20 ML;10,77;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;CETOPROFENO;100 MG COM REV CT BL AL PLAS INC X 20;23,13;NÃO
cetoprofeno;SANOFI-AVENTIS FARMACÊUTICA LTDA;CETOPROFENO;25 MG/ML GEL CT BG AL X 30 G;14,42;NÃO
cetoprofeno;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;FLAMADOR;25 MG/G GEL CT BG AL X 30 G;20,58;NÃO
cetoprofeno;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;FLAMADOR;50 MG CAP GEL DURA CT BL AL PLAS INC X 24;19,62;NÃO
cetoprofeno;LABORATÓRIO TEUTO BRASILEIRO S.A.;CETOPROFENO;20 MG/ML SOL OR CT FR VD AMB GOT X 20 ML;10,65;NÃO
cetoprofeno;LABORATÓRIO TEUTO BRASILEIRO S.A.;CETOPROFENO;25 MG/G GEL CT BG AL X 30G;13,36;NÃO
cetoprofeno;LABORATÓRIO TEUTO BRASILEIRO S.A.;CETOFENID;25 MG/G GEL CT BG AL X 30 G ;18,84;NÃO
cetoprofeno;LABORATÓRIO TEUTO BRASILEIRO S.A.;CETOFENID;20 MG/ML SOL OR CT FR VD AMB CGT X 20 ML;17,16;NÃO
cetoprofeno;LABORATÓRIO NEOQUÍMICA COMÉRCIO E INDÚSTRIA LTDA;CEPROFEN;50 MG CAP GEL DURA CT 2 BL AL PLAS INC X 12;20,37;NÃO
cetoprofeno;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CETOPROFENO;50 MG/ML SOL INJ IM CX 48 AMP VD AMB X 2 ML (EMB HOSP);0;SIM
cetoprofeno;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CETOPROFENO;50 MG/ML SOL INJ IM CX 6 AMP VD AMB X 2 ML;11,38;NÃO
cetoprofeno;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;CETOPROFENO;100 MG PÓ LIOF P/ SOL INJ CX 50 FA VD INC (EMB HOSP);0;SIM
cetoprofeno;GERMED FARMACEUTICA LTDA;CETOPROFENO;25 MG/G GEL CT BG AL X 30 G;12,86;NÃO
cetoprofeno;GERMED FARMACEUTICA LTDA;CETOPROFENO;50 MG/ML SOL INJ CT 50 AMP VD AMB X 2 ML (EMB HOSP);89,94;NÃO
cetoprofeno;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CETOPROFENO;100 MG COM REV CT 2 BL AL PLAS INC X 10;23,02;NÃO
cetoprofeno;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CETOPROFENO;50 MG CAP GEL DURA CT 2 BL AL PLAS INC X 12;17,14;NÃO
cetoprofeno;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CETOPROFENO;20 MG/ML SOL OR CT FR PLAS OPC X 20 ML;11,75;NÃO
cetoprofeno;MEDLEY S/A  INDÚSTRIA FARMACÊUTICA;CETOPROFENO;25 MG / G GEL CT BG AL X 30 G;14,75;NÃO
cetoprofeno;EMS S/A ;CETOPROFENO;50 MG/ML SOL INJ CT 50 AMP VD AMB X 2 ML (EMB HOSP);0;SIM
cetoprofeno;EMS S/A ;CETOPROFENO;50 MG CAP GEL DURA CT BL AL PLAS INC X 24 ;17,14;NÃO
cetoprofeno;EMS S/A ;CETOPROFENO;50 MG CAP GEL DURA CT BL AL PLAS INC X 60 (EMB FRAC);42,93;NÃO
cetoprofeno;EMS S/A ;CETOPROFENO;25 MG/G GEL CT BG AL X 30 G;15,02;NÃO
cetoprofeno;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;ARTROSIL;160 MG CAP GEL CT 2 BL AL PLAS INC X 10;34,85;NÃO
cetoprofeno;ACHÉ LABORATÓRIOS FARMACÊUTICOS S/A;ARTROSIL;320 MG CAP GEL CT 2 BL AL PLAS INC X 10;57,31;NÃO
cetoprofeno;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;ARTRINID;50 MG/ML SOL INJ IM CT 50 AMP VD AMB X 2 ML (EMB HOSP) ;115,38;NÃO
cetoprofeno;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;ARTRINID;50 MG/ML SOL INJ IM CT 6 AMP VD AMB X 2 ML (EMB HOSP);15,49;NÃO
cetoprofeno;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;ARTRINID;100 MG PO LIOF IV CT 50 FA VD INC (EMB HOSP);409,14;NÃO
cetoprofeno;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;ARTRINID;50 MG CAP GEL DURA CT BL AL PLAS INC X 24;26,55;NÃO
cetoprofeno;EUROFARMA LABORATÓRIOS LTDA;CETOPROFENO;100 MG PO LIOF SOL INJ IV CT 50 FA VD INC (EMB HOSP);0;SIM
cetoprofeno;EUROFARMA LABORATÓRIOS LTDA;CETOPROFENO;50 MG/ML SOL INJ IM CT 6 AMP VD AMB X 2 ML;10,62;NÃO
cetoprofeno;RANBAXY FARMACÊUTICA LTDA;CETOPROFENO;100 MG COM REV CT 2 BL AL PLAS INC X 10 ;23,06;NÃO
cetorolaco, trometamol;EMS S/A ;TROMETAMOL CETOROLACO;10 MG COM SUB-LING CT FR VD AMB X 10;15,49;NÃO
cetotifeno;LABORATÓRIO TEUTO BRASILEIRO S.A.;ASMOFEN;XPE 1MG/5ML FR X 120ML;22,33;NÃO
cetotifeno;LABORATÓRIO TEUTO BRASILEIRO S.A.;ASMOFEN;1 MG/ML SOL OR CT FR VD AMB X 30 ML ;17,59;NÃO
cetotifeno;CHIESI FARMACÊUTICA LTDA;ASMEN;1 MG COM CT  BL AL PLAS INC X 20;35,46;NÃO
cetotifeno;CHIESI FARMACÊUTICA LTDA;ASMEN;0,2 MG/ML XPE CT FR VD AMB X 100 ML;37,57;NÃO
cetrimida;BL INDÚSTRIA ÓTICA LTDA;ARTELAC;3,2 MG/ML + 0,1 MG/ML SOL OFT CT FR PLAS OPC GOT X 10 ML;14,2;NÃO
cetuximabe;MERCK S/A ;ERBITUX;2 MG/ML SOL INJ CT FA VD INC X 50 ML  ;1028,46;NÃO
cetuximabe;MERCK S/A ;ERBITUX;5 MG/ML SOL INJ CT FA VD INC X 50 ML ;2483,19;NÃO
cetuximabe;MERCK S/A ;ERBITUX;5 MG/ML SOL INJ CT FA VD INC X 10 ML  ;496,62;NÃO
cetuximabe;MERCK S/A ;ERBITUX;5 MG/ML SOL INJ CT FA VD INC X 100 ML  ;4966,34;NÃO
cetuximabe;MERCK S/A ;ERBITUX;5 MG/ML SOL INJ CT FA VD INC X 20 ML ;993,28;NÃO
cianocobalamina;NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;MEDAT;2500 MCG/ML SOL INJ IM CX 50 AMP VD AMB X 2 ML ;0;SIM
cianocobalamina;NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;MEDAT;500 MCG/ML SOL INJ IM CX 50 AMP VD AMB X 2 ML;0;SIM
cianocobalamina;NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;MEDAT;2500 MCG/ML SOL INJ IM CT 10 AMP VD AMB X 2 ML  ;69,62;NÃO
cianocobalamina;NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;MEDAT;500 MCG/ML SOL INJ IM CT 10 AMP VD AMB X 2 ML ;31,22;NÃO
cianocobalamina;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;BEDOZIL;5000 MCG (VITAMINA B12) CX 50 AMP 2 ML;288,4;NÃO
cianocobalamina;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;BEDOZIL;1000 MCG (VITAMINA B12) CX 50 AMP 2 ML;149,72;NÃO
cianocobalamina;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;BEDOZIL;1000 MCG (VITAMINA B12) CX 10 AMP 2 ML;37,48;NÃO
cianocobalamina;BUNKER INDÚSTRIA FARMACÊUTICA LTDA;BEDOZIL;5000 MCG (VITAMINA B12) CX 10 AMP 2 ML;86,26;NÃO
cianocobalamina;NEOLATINA COMÉRCIO E INDÚSTRIA FARMACÊUTICA LTDA;CIANON B12;1000 MCG SOL INJ CT 50 AMP VD AMB  X 1 ML;132,39;NÃO
cianocobalamina (58Co), colecalciferol, fluoreto de sódio;LABORATÓRIO KINDER LTDA;KINDCALCIO;1,0G+0,005G+0,001G/10ML SUSP CX C/12 FR C/250ML;15,1;NÃO
cianocobalamina, riboflavina;EMS SIGMA PHARMA LTDA;CEDOZELIN;SOL INJ 3 AMP A VD AMB X 5 ML + 3 AMP B VD AMB X 10 ML(1000);28,56;NÃO
cianocobalamina, sulfato de zinco, fosfato de cálcio dibásico, lactato de cálcio;JANSSEN-CILAG FARMACÊUTICA LTDA;KALYAMON KIDS;SUS OR CT FR VD AMB X 250 ML;20,41;NÃO
